Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Flow ID,Src IP,Src Port,Dst IP
80,6,23/02/2018 01:55:37,116,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25862.0689655172,58.0,73.5391052434,110,6,116,58.0,73.5391052434,110,6,0,0.0,0.0,0,0,0,0,0,0,60,0,25862.0689655172,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -XSS,,,,
80,6,20/02/2018 10:18:48,1049379,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,937.6974382,6.670611857,174896.5,428227.4052,1049012.0,2.0,303.0,151.5,211.4249276,301.0,2.0,1049374.0,349791.3333,605542.8731,1049012.0,56.0,0,0,0,0,72,92,2.858833653,3.811778204,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.219.5.43-80-53225-6,18.219.5.43,53225.0,172.31.69.25
80,17,21/02/2018 10:12:04,119999957,128497,0,4111904,0,32,32,32.0,0.0,0,0,0.0,0.0,34265.87895,1070.808717,933.8808757,19306.8256,696784,0,120000000,933.8808757,19306.8256,696784,0,0,0.0,0.0,0,0,0,0,0,0,1027976,0,1070.808717,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024903,32.0,0.0,0,0,0,0,0,0,128497,4111904,0,0,-1,-1,128496,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP,,,,
21,6,16/02/2018 10:31:22,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,22/02/2018 11:03:50,93,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.376344086,93.0,0.0,93,93,93,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0,0,0,40,0,21505.376344086,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
80,6,20/02/2018 10:34:01,964132,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1020.607137,7.260416623,160688.6667,393372.0888,963656.0,1.0,451.0,225.5,317.4909448,450.0,1.0,964129.0,321376.3333,556230.5494,963656.0,21.0,0,0,0,0,72,92,3.111607124,4.148809499,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.219.32.43-80-59922-6,18.219.32.43,59922.0,172.31.69.25
9200,6,01/03/2018 02:30:23,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
21,6,14/02/2018 10:52:00,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
80,6,20/02/2018 10:25:35,785182,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1253.212631,8.915130505,130863.6667,320369.4441,784815.0,1.0,342.0,171.0,240.4163056,341.0,1.0,785179.0,261726.3333,453008.1024,784815.0,21.0,0,0,0,0,72,92,3.820770216,5.094360288,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.219.5.43-80-56395-6,18.219.5.43,56395.0,172.31.69.25
80,6,21/02/2018 02:13:01,13570,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,147.3839352,13570.0,0.0,13570,13570,13570,13570.0,0.0,13570,13570,0,0.0,0.0,0,0,0,0,0,0,40,0,147.3839352,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
21,6,16/02/2018 10:55:52,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
21,6,16/02/2018 10:33:15,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,15/02/2018 09:39:37,11746090,4,4,503,662,503,0,125.75,251.5,662,0,165.5,331.0,99.1819405436,0.6810777033,1678012.85714286,2909114.10245762,6741863,3,6742587,2247529.0,3892527.84849858,6742233,52,11746087,3915362.33333333,3500088.22760932,6741863,355,0,0,0,0,136,136,0.3405388517,0.3405388517,0,662,129.4444444444,259.9159052035,67556.2777777778,0,0,0,1,0,0,0,0,1,145.625,125.75,165.5,0,0,0,0,0,0,4,503,4,662,26883,219,1,32,358.0,0.0,358,358,6741863.0,0.0,6741863,6741863,DoS attacks-GoldenEye,,,,
80,6,22/02/2018 10:50:12,5008371,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6623768487,1.5973257572,715481.571428571,1865401.43251257,4945520,17,62851,20950.3333333333,35358.1607883291,61778,376,5008346,1669448.66666667,2888826.38943678,5005178,1065,0,0,0,0,92,92,0.7986628786,0.7986628786,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
80,6,22/02/2018 10:32:51,144,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13888.8888888889,144.0,0.0,144,144,144,144.0,0.0,144,144,0,0.0,0.0,0,0,0,0,0,0,40,0,13888.8888888889,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
21,6,16/02/2018 10:46:27,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,21/02/2018 02:13:11,11895,3,4,291,935,291,0,97.0,168.0089283,935,0,233.75,467.5,103068.5162,588.4825557,1982.5,4288.055538,10709,4,11000,5500.0,7366.638446,10709,291,11891,3963.666667,6110.968527,11003,20,0,0,0,0,72,92,252.2068096,336.2757461,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,1,175.1428571,97.0,233.75,0,0,0,0,0,0,3,291,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
21,6,16/02/2018 10:28:55,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
443,6,01/03/2018 03:24:48,115583967,21,19,904,6131,529,0,43.04761905,122.6015808,1460,0,322.6842105,561.7312577,60.86484296,0.346068759,2963691.462,4546047.395,10000000,1,116000000,5779198.35,4943631.296,10000000,12,110000000,6127142.389,5023221.517,10000000,1,0,0,0,0,432,524,0.181686098,0.16438266,0,1460,171.5853659,412.0245124,169764.1988,0,0,1,1,0,0,0,1,0,175.875,43.04761905,322.6842105,0,0,0,0,0,0,21,904,19,6131,8192,980,15,20,25546.16667,15323.07624,74191,20872,9606450.083,1364191.697,10000000,5274560,Infilteration,,,,
80,6,22/02/2018 10:41:32,108,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18518.5185185185,108.0,0.0,108,108,108,108.0,0.0,108,108,0,0.0,0.0,0,0,0,0,0,0,40,0,18518.5185185185,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
80,6,16/02/2018 01:45:28,835,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2395.209581,835.0,0.0,835,835,835,835.0,0.0,835,835,0,0.0,0.0,0,0,0,0,0,0,64,0,2395.209581,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
22,6,14/02/2018 02:07:32,394458,22,20,1912,2665,640,0,86.9090909091,137.6880217811,976,0,133.25,268.7712537496,11603.2632117995,106.4752140912,9620.9268292683,27062.9528085815,143485,3,394408,18781.3333333333,36636.3438382344,143485,472,394450,20760.5263157895,49950.0874488929,183700,8,0,0,0,0,712,648,55.7727311906,50.7024829006,0,976,106.4418604651,207.2918694941,42969.919158361,0,0,0,1,0,0,0,0,0,108.9761904762,86.9090909091,133.25,0,0,0,0,0,0,22,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
80,6,22/02/2018 11:18:27,24,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.3333333333,24.0,0.0,24,24,24,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0,0,0,40,0,83333.3333333333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
3389,6,02/03/2018 04:25:00,2147803,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1261.288861,6.983880738,153414.5,247417.5278,953131.0,2.0,2147803.0,306829.0,396501.0934,1191207.0,2.0,1967530.0,327921.6667,307169.6135,953131.0,183831.0,0,0,0,0,172,152,3.724736393,3.259144344,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
8080,6,02/03/2018 10:55:03,450,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4444.444444,450.0,0.0,450.0,450.0,450.0,450.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4444.444444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
80,6,15/02/2018 09:29:10,9008752,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.2220063334,9008752.0,0.0,9008752,9008752,9008752,9008752.0,0.0,9008752,9008752,0,0.0,0.0,0,0,0,0,0,0,64,0,0.2220063334,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0.0,0.0,0,0,9008752.0,0.0,9008752,9008752,DoS attacks-GoldenEye,,,,
22,6,14/02/2018 02:12:34,302541,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,15234.2988223084,145.4348336259,7035.8372093023,21352.9863763164,123215,2,302055,14383.5714285714,30104.8857207122,123215,164,302539,14406.6190476191,38944.4877260906,162695,12,0,0,0,0,712,712,72.7174168129,72.7174168129,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
8080,6,02/03/2018 02:17:30,452,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4424.778761,452.0,0.0,452.0,452.0,452.0,452.0,0.0,452.0,452.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4424.778761,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
80,6,16/02/2018 01:45:28,493,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4056.795132,493.0,0.0,493,493,493,493.0,0.0,493,493,0,0.0,0.0,0,0,0,0,0,0,64,0,4056.795132,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
80,6,20/02/2018 10:33:33,971009,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1013.378867,7.208996003,161834.8333,396085.5644,970341.0,4.0,614.0,307.0,329.51176,540.0,74.0,971005.0,323668.3333,560035.0303,970341.0,46.0,0,0,0,0,72,92,3.089569716,4.119426288,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.218.55.126-80-60094-6,18.218.55.126,60094.0,172.31.69.25
3389,6,02/03/2018 03:56:49,1701582,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1592.047871,8.815325973,121541.5714,245695.3097,953137.0,3.0,1701582.0,243083.1429,386148.1485,1112698.0,3.0,1593203.0,265533.8333,337422.6213,953137.0,110273.0,0,0,0,0,172,152,4.701507186,4.113818787,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
80,6,15/02/2018 09:39:35,23021516,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0868752518,23021516.0,0.0,23021516,23021516,23021516,23021516.0,0.0,23021516,23021516,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0868752518,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,23021516.0,0.0,23021516,23021516,DoS attacks-GoldenEye,,,,
80,6,15/02/2018 11:26:52,100023573,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1599622921,0.039990573,33341191.0,57748633.3327566,100023569,2,100023571,100023571.0,0.0,100023571,100023571,100023571,100023571.0,0.0,100023571,100023571,1,0,0,0,64,64,0.0199952865,0.0199952865,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,100023569.0,0.0,100023569,100023569,DoS attacks-Slowloris,,,,
80,6,16/02/2018 01:45:28,11675,3,4,316,935,316,0,105.3333333,182.4426851,935,0,233.75,467.5,107152.0343,599.5717345,1945.833333,2929.867261,6282,5,5365,2682.5,3433.003423,5110,255,11669,3889.666667,3379.942948,6282,23,0,0,0,0,104,136,256.9593148,342.6124197,0,935,156.375,333.4786082,111207.9821,0,0,0,1,0,0,0,0,1,178.7142857,105.3333333,233.75,0,0,0,0,0,0,3,316,4,935,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
80,6,20/02/2018 10:19:53,1315352,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,748.0887245,5.321769382,219225.3333,536423.4685,1314195.0,6.0,1114.0,557.0,230.5168107,720.0,394.0,1315346.0,438448.6667,758418.7652,1314195.0,34.0,0,0,0,0,72,92,2.280758307,3.041011075,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.218.115.60-80-53387-6,18.218.115.60,53387.0,172.31.69.25
80,6,21/02/2018 02:11:54,27287,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,73.29497563,27287.0,0.0,27287,27287,27287,27287.0,0.0,27287,27287,0,0.0,0.0,0,0,0,0,0,0,40,0,73.29497563,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
53,17,02/03/2018 09:27:49,892,1,1,35,91.0,35,35,35.0,0.0,91,91,91.0,0.0,141255.6054,2242.152466,892.0,0.0,892.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1121.076233,1121.076233,35,91,53.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,80.5,35.0,91.0,0,0,0,0,0,0,1,35,1,91,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
21,6,16/02/2018 10:48:27,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,15/02/2018 11:22:38,107390005,15,3,2380,0,238,0,158.6666666667,114.9948239001,0,0,0.0,0.0,22.1622114647,0.167613364,6317059.11764706,13460191.3491525,53247594,3,107390002,7670714.42857143,14553516.9410452,53247594,279,106367272,53183636.0,31377382.5825418,75370796,30996476,0,0,0,0,496,100,0.1396778033,0.0279355607,0,238,125.2631578947,121.2512735811,14701.8713450292,0,0,0,1,0,0,0,0,0,132.2222222222,158.6666666667,0.0,0,0,0,0,0,0,15,2380,3,0,26883,0,11,32,6153856.5,1975471.79176532,7550726,4756987,23770572.25,20650441.9664461,53247594,6655997,DoS attacks-Slowloris,,,,
80,6,20/02/2018 10:26:45,807236,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1218.974377,8.671565688,134539.3333,329355.7996,806834.0,11.0,360.0,180.0,212.1320344,330.0,30.0,807224.0,269074.6667,465713.2727,806834.0,31.0,0,0,0,0,72,92,3.716385295,4.955180393,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.216.24.42-80-56715-6,18.216.24.42,56715.0,172.31.69.25
50237,6,02/03/2018 09:41:00,17,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,58823.52941,58823.52941,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,288,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
21,6,16/02/2018 10:17:33,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
21,6,16/02/2018 10:26:54,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,15/02/2018 11:20:53,3019632,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9934985455,1509816.0,715795.709313768,2015960,1003672,3019632,1509816.0,715795.709313768,2015960,1003672,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9934985455,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris,,,,
22,6,14/02/2018 02:15:29,368446,23,22,1960,2665,640,0,85.2173913043,136.0557895336,976,0,121.1363636364,258.6415602914,12552.721430006,122.1345868865,8373.7727272727,18458.9876890713,80265,4,368395,16745.2272727273,24623.4069476137,80265,12,368438,17544.6666666667,33067.6861064292,117542,8,0,0,0,0,744,712,62.4243444087,59.7102424779,0,976,100.5434782609,202.039127841,40819.809178744,0,0,0,1,0,0,0,0,0,102.7777777778,85.2173913043,121.1363636364,0,0,0,0,0,0,23,1960,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
80,6,20/02/2018 10:29:45,1569463,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,626.9660387,4.460124259,261577.1667,640556.6813,1569108.0,6.0,323.0,161.5,171.8269478,283.0,40.0,1569456.0,523152.0,905824.4793,1569108.0,26.0,0,0,0,0,72,92,1.911481825,2.548642434,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.216.24.42-80-58114-6,18.216.24.42,58114.0,172.31.69.25
22,6,14/02/2018 02:09:43,370880,24,22,1928,2665,640,0,80.3333333333,133.9586784655,976,0,121.1363636364,258.6415602914,12384.0595340811,124.0293356342,8241.7777777778,14432.3957216977,42185,4,370832,16123.1304347826,20446.7929410243,72577,263,370874,17660.6666666667,27446.4415677758,113609,13,0,0,0,0,776,712,64.7109577222,59.318377912,0,976,97.7234042553,200.3478173542,40139.2479185939,0,0,0,1,0,0,0,0,0,99.847826087,80.3333333333,121.1363636364,0,0,0,0,0,0,24,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
